Model num,Fitness,Model,generation,ofv,success,covar,correlation #,ntheta,condition,RPenalty,PythonPenalty,NMTran messages
10,99999999.000000,2000001211,0,99999999,None,False,False,9,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
7,4851.621875,0002021300,0,4721.621875496958,True,True,True,7,64.66096987578207,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
9,5678.234276,1010011211,0,5548.234276063206,True,True,True,8,77.87390038509001,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
11,99999999.000000,2101011310,0,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
13,99999999.000000,2001011420,0,99999999,None,False,False,12,99999999,0,0,No important warnings
14,99999999.000000,2010121210,0,99999999,None,False,False,11,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
15,99999999.000000,2110100301,0,99999999,None,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
17,99999999.000000,2012121311,0,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
12,5459.361437,0001021420,0,5009.361436904532,True,False,False,8,99999999,0,0,No important warnings
19,99999999.000000,2100021301,0,99999999,None,False,False,11,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
20,99999999.000000,2011101221,0,99999999,None,False,False,12,99999999,0,0,No important warnings
16,6153.572696,1111110211,0,5603.572696309942,False,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
21,99999999.000000,2101011300,0,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
18,5704.792250,1102021411,0,5444.792250437305,True,True,False,10,-2.569383154211801e+16,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
24,99999999.000000,2110020401,0,99999999,None,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
23,10719.690083,0012021220,0,10179.690083485886,None,False,False,8,99999999,0,0,No important warnings
22,99999999.000000,1002121220,0,99999999,False,False,False,11,99999999,0,0,No important warnings
25,5691.709379,1002020101,0,5571.709378748925,True,True,True,8,252.02762867143025,0,0,No important warnings
28,99999999.000000,2012011120,0,99999999,None,False,False,12,99999999,0,0,No important warnings
26,4961.253498,1000121400,0,4701.253498309329,True,True,False,9,-1.6256447776277544e+16,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
31,99999999.000000,2100111010,0,99999999,None,False,False,12,99999999,0,0,No important warnings
30,6004.377405,1001111011,0,5574.377404845948,False,True,False,10,687809428567417.4,0,0,No important warnings
29,4971.479522,0011121300,0,4721.47952185634,True,True,True,8,52580917.989745304,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
32,99999999.000000,2100110400,0,99999999,None,False,False,11,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
27,99999999.000000,0000120420,0,99999999,False,False,False,7,99999999,0,0,No important warnings
35,99999999.000000,2012020410,0,99999999,None,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
36,99999999.000000,2011100021,0,99999999,None,False,False,11,99999999,0,0,No important warnings
33,5070.881168,0012121120,0,4720.881168044214,True,True,False,9,33611664.11932081,0,0,No important warnings
34,5806.929642,1112101201,0,5556.92964236226,True,True,True,10,2058033.1651926918,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
34,5806.929642,1112101201,0,5556.92964236226,True,True,True,10,2058033.1651926918,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
39,5786.557265,0112011321,0,5546.55725491682,True,True,True,8,49599769.81546509,0,0,No important warnings
39,5786.557265,0112011321,0,5546.55725491682,True,True,True,8,49599769.81546509,0,0,No important warnings
38,99999999.000000,0012111420,0,99999999,False,False,False,9,99999999,0,0,No important warnings
38,99999999.000000,0012111420,0,99999999,False,False,False,9,99999999,0,0,No important warnings
37,6040.398283,0012101321,0,5500.398283279705,False,False,False,8,99999999,0,0,No important warnings
37,6040.398283,0012101321,0,5500.398283279705,False,False,False,8,99999999,0,0,No important warnings
2,5209.991627,1112110300,1,4739.991627231663,True,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
3,5087.138133,1112010320,1,4717.138133439902,True,True,False,10,1116854769064.8564,0,0,No important warnings
0,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,0,No important warnings
6,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
7,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
8,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
9,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
10,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
11,5209.991627,1112110300,1,4739.991627231663,True,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
12,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
13,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
14,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
1,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,0,No important warnings
4,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,0,No important warnings
17,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
18,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
19,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
20,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
21,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
22,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
23,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
24,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
25,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
5,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,0,No important warnings
27,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
15,99999999.000000,1112110310,1,99999999,False,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
29,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
30,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
31,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
32,99999999.000000,1112110310,1,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
33,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
34,5209.991627,1112110300,1,4739.991627231663,True,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
35,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
36,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
37,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
38,5209.991627,1112110300,1,4739.991627231663,True,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
39,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
39,5115.168088,1112110320,1,4735.168088292701,True,True,False,11,136890473.063671,0,,From saved model No important warnings
16,99999999.000000,1112110310,1,99999999,False,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
16,99999999.000000,1112110310,1,99999999,False,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
26,99999999.000000,1112110310,1,99999999,False,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
26,99999999.000000,1112110310,1,99999999,False,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
28,99999999.000000,1112110310,1,99999999,False,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
28,99999999.000000,1112110310,1,99999999,False,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,99999999.000000,2012121211,2,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
4,99999999.000000,2010121211,2,99999999,None,False,False,11,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
5,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
7,99999999.000000,2002121211,2,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
6,5733.931976,1000121211,2,5603.931975782561,True,True,True,9,76.00772779004672,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
9,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
10,5733.931976,1000121211,2,5603.931975782561,True,True,True,9,76.00772779004672,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
11,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
0,5763.681604,1012121211,2,5513.681604121627,False,True,True,10,45.24668303829889,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
3,5763.681604,1012121211,2,5513.681604121627,False,True,True,10,45.24668303829889,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
13,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
14,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
12,99999999.000000,2000121211,2,99999999,None,False,False,11,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
17,5733.931976,1000121211,2,5603.931975782561,True,True,True,9,76.00772779004672,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
15,99999999.000000,2000121211,2,99999999,None,False,False,11,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
19,5763.681604,1012121211,2,5513.681604121627,False,True,True,10,45.24668303829889,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
20,5763.681604,1012121211,2,5513.681604121627,False,True,True,10,45.24668303829889,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
8,5763.681604,1012121211,2,5513.681604121627,False,True,True,10,45.24668303829889,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
16,5690.470159,1010121211,2,5550.470158766088,True,True,True,9,75.84809197038429,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
22,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
23,5733.931976,1000121211,2,5603.931975782561,True,True,True,9,76.00772779004672,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
24,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
25,99999999.000000,2002121211,2,99999999,None,False,False,12,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
26,5733.931976,1000121211,2,5603.931975782561,True,True,True,9,76.00772779004672,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
27,5763.681604,1012121211,2,5513.681604121627,False,True,True,10,45.24668303829889,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
29,5733.931976,1000121211,2,5603.931975782561,True,True,True,9,76.00772779004672,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
30,5763.681604,1012121211,2,5513.681604121627,False,True,True,10,45.24668303829889,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
31,5690.470159,1010121211,2,5550.470158766088,True,True,True,9,75.84809197038429,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
32,5690.470159,1010121211,2,5550.470158766088,True,True,True,9,75.84809197038429,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
33,5690.470159,1010121211,2,5550.470158766088,True,True,True,9,75.84809197038429,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
34,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
35,99999999.000000,2012121211,2,99999999,None,False,False,12,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
36,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
37,5763.681604,1012121211,2,5513.681604121627,False,True,True,10,45.24668303829889,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
38,5733.931976,1000121211,2,5603.931975782561,True,True,True,9,76.00772779004672,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
39,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
39,99999999.000000,1002121211,2,99999999,False,False,False,10,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
18,5690.470159,1010121211,2,5550.470158766088,True,True,True,9,75.84809197038429,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
18,5690.470159,1010121211,2,5550.470158766088,True,True,True,9,75.84809197038429,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
21,5899.736981,1002021211,2,5569.736980859151,False,True,True,9,2992.631418241064,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
21,5899.736981,1002021211,2,5569.736980859151,False,True,True,9,2992.631418241064,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
28,5899.736981,1002021211,2,5569.736980859151,False,True,True,9,2992.631418241064,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
28,5899.736981,1002021211,2,5569.736980859151,False,True,True,9,2992.631418241064,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
3,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
4,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
2,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
6,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
7,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
8,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
9,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
10,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
11,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
12,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
13,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
14,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
15,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
16,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
17,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
18,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
19,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
20,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
21,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
22,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
23,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
24,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
25,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
26,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
28,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
29,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
31,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
32,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
33,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
34,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
35,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
36,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
37,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
38,99999999.000000,2112121200,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
39,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
39,99999999.000000,2112121210,3,99999999,None,False,False,13,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
5,99999999.000000,2112101200,3,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
5,99999999.000000,2112101200,3,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
27,99999999.000000,2112101210,3,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
27,99999999.000000,2112101210,3,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
30,99999999.000000,2112101210,3,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
30,99999999.000000,2112101210,3,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,0,No important warnings
2,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,0,No important warnings
0,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,0,No important warnings
3,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,0,No important warnings
7,5242.652630,0102011120,4,5012.652619597904,True,True,True,8,1022.2230073296805,0,0,No important warnings
4,5516.346601,0112010120,4,5086.346591086073,False,True,False,7,82177393496179.77,0,0,No important warnings
5,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,0,No important warnings
10,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
11,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
12,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
13,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
14,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
6,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,0,No important warnings
16,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
17,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
18,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
19,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
20,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
21,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
22,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
23,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
24,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
25,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
26,99999999.000000,1102111120,4,99999999,False,False,False,12,99999999,0,0,No important warnings
8,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,0,No important warnings
27,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
9,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,0,No important warnings
15,4976.324133,1112000120,4,4726.324133271713,True,True,False,9,771.1227812783344,0,0,No important warnings
31,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
32,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
28,5070.085659,0112011120,4,4730.0856485823615,True,True,False,8,11046.686533026152,0,0,No important warnings
34,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
35,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
36,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
37,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
38,5088.457334,1112110120,4,4718.457333576431,True,True,False,11,2268774373655077.5,0,,From saved model No important warnings
39,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
39,4961.923353,1112010120,4,4701.923352531019,True,True,True,10,283008886.56554896,0,,From saved model No important warnings
29,5055.573224,0102110120,4,4725.573213928631,True,True,False,8,162801.04212344508,0,0,No important warnings
29,5055.573224,0102110120,4,4725.573213928631,True,True,False,8,162801.04212344508,0,0,No important warnings
33,5070.085659,0112011120,4,4730.0856485823615,True,True,False,8,11046.686533026152,0,0,No important warnings
33,5070.085659,0112011120,4,4730.0856485823615,True,True,False,8,11046.686533026152,0,0,No important warnings
30,5534.395987,0112110120,4,4994.3959773014285,False,False,False,8,99999999,0,0,No important warnings
30,5534.395987,0112110120,4,4994.3959773014285,False,False,False,8,99999999,0,0,No important warnings
0,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,0,No important warnings
1,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,0,No important warnings
2,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,0,No important warnings
5,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
7,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
8,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
3,99999999.000000,2101021201,5,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
9,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
10,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
11,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
12,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
13,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
14,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
15,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
16,99999999.000000,2101021201,5,99999999,None,False,False,12,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
17,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
18,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
19,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
20,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
21,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
23,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
4,99999999.000000,2101021201,5,99999999,None,False,False,12,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
25,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
26,99999999.000000,2101021201,5,99999999,None,False,False,12,99999999,0,,From saved model NON-FIXED OMEGA NON-FIXED PARAMETER 
27,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
28,99999999.000000,2101021001,5,99999999,None,False,False,12,99999999,0,,From saved model No important warnings
6,99999999.000000,2101121001,5,99999999,None,False,False,13,99999999,0,0,No important warnings
24,99999999.000000,2101121001,5,99999999,None,False,False,13,99999999,0,0,No important warnings
22,99999999.000000,2101020001,5,99999999,None,False,False,11,99999999,0,0,No important warnings
